age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
54,Self-emp-inc,117674,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
17,Self-emp-inc,254859,11th,7,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,United-States,0
58,Federal-gov,81973,Some-college,10,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,1485,40,United-States,0
47,Private,294913,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,United-States,0
53,State-gov,43952,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,38,United-States,1
21,?,65038,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,,United-States,0
22,?,219233,HS-grad,9,Never-married,?,Own-child,Black,Male,0,1602,30,United-States,0
65,Self-emp-inc,184965,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,United-States,1
32,Private,127610,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,32,United-States,1
41.40641564,Private,214157.1604,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-0.830300532,2395.69001,51.63933349,United-States,1
35,Private,186110,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,0
43,Private,163455,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
50,Self-emp-not-inc,200618,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
26,Private,102264,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
35,Private,30565,HS-grad,9,Married-AF-spouse,Other-service,Wife,White,Female,0,0,40,United-States,1
29,Local-gov,211032,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,72,United-States,1
,Private,124973,Some-college,10,Married-civ-spouse,Craft-repair,?,White,Male,0,0,30,United-States,0
35,Self-emp-not-inc,308874,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,0
-51.13662498,Private,300321.2571,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,-0.041471778,-1.099039225,56.16998682,United-States,1
49,Private,181717,?,11,Separated,Prof-specialty,Own-child,White,Female,,0,36,United-States,0
60,?,141580,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,1
68,?,40956,?,13,Married-civ-spouse,?,Husband,White,Male,0,,25,United-States,0
33,Self-emp-not-inc,234976,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,1
25,Private,68302,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
20,State-gov,223515,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,0,1719,20,United-States,0
74,Local-gov,214514,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,1
37,State-gov,191841,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,?,8614,0,,United-States,1
41,Federal-gov,207685,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,1
56,Local-gov,381965,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,0
49,Private,31267,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
21,Private,204596,Some-college,10,Never-married,Other-service,Own-child,?,Female,0,0,,United-States,0
33,Private,170769,Doctorate,16,Divorced,Sales,Not-in-family,White,Male,99999,0,60,United-States,0
57,State-gov,250976,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
65,Private,85787,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
35,Local-gov,110075,Masters,14,Married-civ-spouse,Prof-specialty,Wife,?,Female,15024,0,,United-States,1
45,Private,142287,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,,United-States,1
41.21983489,Private,71199.13603,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,-0.060917833,0.221477698,27.68557955,United-States,0
21.52807181,Private,223244.3015,9th,5,Never-married,Priv-house-serv,Own-child,White,Male,0.499411069,-0.280576678,43.04140349,Mexico,0
60,Self-emp-inc,96660,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,8,United-States,1
33,Private,184901,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,?,,0,40,United-States,1
51,Private,90363,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,15024,0,40,United-States,0
29.25798592,Private,178752.9481,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,-2.814714699,0.905761752,30.64991313,United-States,1
44,Private,175669,11th,7,Married-civ-spouse,Prof-specialty,Wife,White,Female,5178,0,36,United-States,1
41,Self-emp-inc,60414,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,99,United-States,1
23,Private,178272,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,1
38,Private,112497,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,1
50.38444706,Private,56386.64808,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1.698951744,-1.155534714,25.50366926,United-States,1
31,Private,170430,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,80,?,0
78414.48368,Private,254456.5865,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,1.767829058,0.501718993,56.58612743,Mexico,0
71,State-gov,26109,Prof-school,15,Married-civ-spouse,Other-service,Husband,White,Male,0,0,28,United-States,0
49,Federal-gov,61885,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,,United-States,1
37,Self-emp-inc,347189,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,1
22.49396854,Private,337987.6449,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Male,-0.796989332,-2.864709892,23.00464781,United-States,0
55.93396155,Private,105517.223,Masters,14,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,-0.552049522,2034.530121,56.68111344,China,1
27,Private,207213,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
30,Private,254905,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
42,Private,303155,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
27,Private,188171,10th,6,Never-married,Adm-clerical,Own-child,White,Male,0,0,60,United-States,0
34,Private,117779,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,2977,0,65,United-States,0
27.8939686,Local-gov,145897.432,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,1.254338361,0.731000627,44.84591461,United-States,1
49,Local-gov,337768,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,,United-States,1
32,Private,151053,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,1
32,Private,183977,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,0
33,Private,220362,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,84,United-States,1
52,Private,137658,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,Dominican-Republic,0
65,Private,266828,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,24,United-States,1
43,Private,401134,Assoc-acdm,12,Divorced,Other-service,Unmarried,White,Female,0,2238,40,United-States,0
,?,220445,HS-grad,9,Widowed,?,Own-child,?,Male,0,0,40,United-States,0
49,Private,176814,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178,0,40,United-States,1
43,Private,153132,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
51,Federal-gov,215948,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0,0,40,?,0
37,Local-gov,251396,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Canada,1
30.06868031,Private,266963.2777,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,-0.23202451,1.035334687,29.10638474,United-States,0
28,Private,201861,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,0
40.68994665,Private,276309.1319,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Male,1.889322622,0.689897413,30.51560578,Mexico,0
,Private,89922,?,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3103,0,45,United-States,1
35,Private,,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,45,United-States,0
28,Private,250679,HS-grad,9,Married-civ-spouse,Craft-repair,?,White,Male,0,0,,United-States,0
39,Private,70995,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,99,United-States,1
35,Self-emp-not-inc,198841,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
60,Private,181953,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,28,United-States,0
26,Private,167350,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,35,United-States,0
33247.03862,Self-emp-not-inc,270035.3969,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-0.419903003,1584.675514,22.17609193,United-States,1
56,Private,161662,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,0
68,Private,217424,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,24,United-States,1
39,State-gov,33975,Bachelors,13,Never-married,Prof-specialty,Not-in-family,?,Male,0,,45,United-States,0
30,Private,164802,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Other,Female,8614,0,40,India,1
56,Private,157786,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,55,United-States,1
34,State-gov,318982,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1848,40,United-States,0
50,Self-emp-inc,177487,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,United-States,0
40,Federal-gov,78036,?,,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,65,United-States,1
34,Private,111985,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1
56.6668142,Private,98305.39788,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,2.165056068,3154.656003,41.91316628,United-States,1
49,Self-emp-not-inc,181307,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,65,United-States,1
52,Private,99307,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,3103,0,48,United-States,1
,Self-emp-inc,213897,Masters,14,Married-civ-spouse,Sales,?,Asian-Pac-Islander,Male,0,1902,40,Hong,1
,Self-emp-not-inc,301514,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,?,0,0,40,Vietnam,0
31,Local-gov,47276,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,38,United-States,1
,Local-gov,145166,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,?,1
23,Private,428299,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
22,Self-emp-not-inc,104164,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,35,United-States,1
52,Local-gov,71489,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1579,40,United-States,0
46,Private,186539,HS-grad,9,Divorced,Craft-repair,Other-relative,White,Male,0,0,48,United-States,1
20,Private,231286,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,15,United-States,1
37,Private,239171,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
56,?,124319,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,0
19,?,139517,11th,7,Never-married,?,Own-child,White,Male,0,0,25,United-States,1
46,Federal-gov,330901,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,?,0,0,,United-States,0
44,Self-emp-not-inc,70884,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,0
41,Private,182108,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,27828,0,35,United-States,1
39,?,,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,1721,55,United-States,0
49.15242646,Private,248247.3053,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Female,-1.072058062,1.302340745,23.69411642,United-States,0
38.3882484,State-gov,231683.3534,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-1.073078128,-0.791261151,72.57897603,United-States,0
34.75413263,Private,96142.27235,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.011928237,2294.034231,42.82239946,United-States,1
44,Private,227466,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,1
17.11039612,Private,154975.0925,Some-college,10,Never-married,Sales,Own-child,White,Female,0.675509998,0.471862338,15.58517301,United-States,0
51,Private,173754,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1
42.33788438,Private,240627.9773,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,-0.561946248,1.014645386,32.64056072,United-States,0
21,Private,118401,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,0
27,?,157624,HS-grad,9,Separated,?,Other-relative,?,Female,0,,40,United-States,0
40,Private,96129,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,72,United-States,0
30.68172827,Private,75019.25429,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,-87.05188303,0.584639698,15.96778602,United-States,0
48,Private,,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,0,0,40,United-States,0
21,Private,479296,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,0,0,40,United-States,0
32.23860247,Private,316622.3494,9th,5,Never-married,Sales,Not-in-family,White,Female,-0.395189833,0.970037074,25.40717282,United-States,0
27,Private,32452,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,0
59,Private,246262,Some-college,10,?,Tech-support,Husband,White,Male,0,0,,United-States,1
29,Private,286452,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Female,3418,0,40,United-States,0
33,Private,183778,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
46,Local-gov,,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,?,4787,0,25,United-States,1
55,Private,102058,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
52,Private,213209,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
46,Federal-gov,260549,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,80,United-States,1
51,Private,154949,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,0
22,Private,188274,Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
39,Private,243409,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
40,Private,235523,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,1
50,Private,268913,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Iran,1
31.61316644,Private,240258.2768,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0.558336423,1.856647437,35.66410626,United-States,0
20,Private,,?,9,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,40,United-States,0
54,Private,90363,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
55,Private,,HS-grad,9,Married-civ-spouse,Craft-repair,?,White,Male,0,0,40,United-States,1
50,Private,133963,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,40,United-States,1
22,Private,199266,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,45,United-States,0
46,State-gov,30219,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,38,United-States,1
,Local-gov,191088,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,?,2354,0,60,United-States,0
59,Federal-gov,101626,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,1
30,Private,167476,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,1
40,Private,70761,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,Black,Male,0,0,40,United-States,0
42,Private,250536,Some-college,10,Separated,Other-service,Unmarried,Black,Female,0,0,21,Haiti,0
41,Self-emp-not-inc,143046,?,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,,0,50,United-States,1
55,Private,162205,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,5178,0,72,United-States,1
25,?,194897,HS-grad,9,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Male,6849,,40,United-States,0
43,Private,171841,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
,Private,176761,HS-grad,9,Never-married,Craft-repair,Other-relative,Other,?,0,0,40,Nicaragua,0
19.53132397,Federal-gov,217382.2331,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,-0.144468415,-0.947046658,41.32786821,United-States,0
72,Private,74141,9th,5,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,48,United-States,1
68,Private,146011,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Female,3273,0,42,United-States,0
40,Private,154374,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1
24,Private,64520,7th-8th,4,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,1
38,Private,220585,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,1
43,Self-emp-inc,130126,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States,1
20,Private,147344,Some-college,,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,?,0
